user_id,Attention,MemoryRecall,ProcessingSpeed,Reasoning,WorkingMemory,education_level,country,time_of_day,grand_index,gender_reclassified,age_band_derive,filter_$
31147252,18.0,7.0,4.0,231.5,8.0,6.0,US,18.0,102.244,Female,,1
31147390,14.0,6.0,7.0,289.5,8.0,6.0,US,16.0,94.264,Male,,1
31147744,20.0,14.0,6.0,189.5,8.0,4.0,US,14.0,124.197,Female,,1
31148258,15.0,8.0,6.0,223.5,8.0,5.0,US,14.0,100.526, ,,1
31148720,13.0,7.0,6.0,217.5,7.0,6.0,US,14.0,100.959,Female,,1
31149026,13.0,4.0,6.0,180.5,7.0,4.0,US,15.0,96.904,Male,,1
31149243,13.0,5.0,5.0,213.0,10.0,5.0,US,9.0,106.944,Male,,1
31151269,18.0,7.0,6.0,236.0,9.0,7.0,US,16.0,107.879,Female,,1
31153382,16.0,4.0,5.0,195.5,8.0,6.0,US,14.0,94.264,Female,,1
31153889,13.0,13.0,7.0,186.0,8.0,4.0,CA,13.0,118.072,Male,,1
31154277,16.0,2.0,8.0,203.5,7.0,5.0,US,12.0,106.003,Male,,1
31155239,12.0,8.0,5.0,239.0,7.0,8.0,US,6.0,94.562,Female,,1
31155748,21.0,10.0,7.0,200.5,10.0,4.0,US,9.0,124.575,Male,,1
31156209,19.0,2.0,6.0,197.0,9.0,4.0,CA,8.0,102.838,Female,,1
31157343,12.0,8.0,5.0,185.5,8.0,4.0,US,20.0,100.526,Female,,1
31157837,7.0,6.0,5.0,222.5,8.0,4.0,US,19.0,91.153,Female,,1
31158495,17.0,6.0,7.0,385.0825369944426,9.0,42.43419651522588,CA,3.0,104.025,Male,,1
31158930,16.0,10.0,7.0,188.0,9.0,3.0,US,19.0,124.575,Male,,1
31159751,18.0,7.0,6.0,207.0,8.0,4.0,US,8.0,117.112,Male,,1
31160351,19.0,13.0,6.0,246.0,8.0,8.0,US,20.0,106.944,Female,,1
31162355,17.0,4.0,6.0,230.0,9.0,6.0,US,10.0,105.648,Male,,1
31165070,9.0,7.0,4.0,385.0825369944426,7.0,42.43419651522588,US,1.0,104.025,Female,,1
31166127,15.0,7.0,7.0,247.5,8.0,9.0,US,20.0,98.706,Female,,1
31168235,11.0,7.0,5.0,237.0,8.0,3.0,US,20.0,99.342,Female,,1
31169989,11.0,5.0,4.0,189.5,6.0,4.0,US,1.0,90.515,Male,,1
31171580,12.0,13.0,5.0,193.0,8.0,6.0,US,9.0,102.082,Male,,1
31172158,6.0,9.0,4.0,304.0,8.0,8.0,US,10.0,77.371,Female,,1
31172956,14.0,6.0,4.0,217.5,8.0,3.0,US,10.0,98.143,Male,,1
31173721,19.0,8.0,8.0,231.0,8.0,4.0,CA,8.0,115.699,Male,,1
31173798,18.0,13.0,5.0,210.0,10.0,6.0,US,14.0,104.887,Male,,1
31174389,10.0,7.0,8.0,181.5,8.0,2.0,US,21.0,113.72,Female,,1
31175041,17.0,14.0,8.0,197.0,9.0,2.0,CA,23.0,126.331,Male,,1
31175301,9.0,11.0,5.0,202.0,8.0,8.0,US,18.0,98.278,Female,,1
31175408,18.0,15.0,7.0,196.5,9.0,5.0,US,20.0,124.877,Male,,1
31176025,7.0,9.0,6.0,201.5,10.0,4.0,US,23.0,104.744,Female,,1
31176995,19.0,7.0,6.0,218.5,7.0,4.0,US,13.0,102.082,Male,,1
31178480,14.0,11.0,5.0,385.0825369944426,8.0,8.0,US,23.0,104.025,Male,,1
31179346,17.0,11.0,5.0,234.0,9.0,4.0,US,20.0,108.836,Male,,1
31181075,19.0,4.0,6.0,234.5,9.0,6.0,US,19.0,105.648,Male,,1
31182152,20.0,11.0,6.0,257.5,11.0,6.0,US,20.0,116.496,Female,,1
31183552,15.0,5.0,6.0,187.0,9.0,5.0,CA,10.0,109.487,Male,,1
31184658,22.0,15.0,6.0,219.5,9.0,4.0,CA,11.0,126.04,Male,,1
31185108,12.0,3.0,7.0,268.0,8.0,4.0,US,11.0,100.069,Male,,1
31187513,20.0,13.0,7.0,176.0,7.0,3.0,US,13.0,121.636,Male,,1
31188503,12.0,4.0,6.0,185.0,9.0,2.0,CA,10.0,104.166,Male,,1
31188574,18.0,9.0,6.0,277.0,8.0,4.0,US,15.0,104.166,Male,,1
31189133,15.0,8.0,6.0,226.5,8.0,6.0,US,17.0,100.223,Male,,1
31190113,14.0,1.0,6.0,244.5,9.0,9.0,CA,22.0,94.264, ,,1
31190550,24.0,15.0,7.0,201.5,10.0,4.0,US,8.0,132.624,Female,,1
31191929,14.0,2.0,7.0,251.0,7.0,4.0,CA,15.0,96.445,Male,,1
31192620,19.0,10.0,7.0,215.5,8.0,4.0,US,15.0,116.016,Female,,1
31194265,15.0,6.0,5.0,261.0,7.0,3.0,US,10.0,83.607,Female,,1
31194962,11.0,10.0,6.0,212.5,9.0,7.0,US,16.0,108.679,Male,,1
31195151,20.0,14.0,7.0,143.5,11.0,3.0,US,17.0,146.83246884459427,Male,,1
31196287,11.0,5.0,5.0,325.5,9.0,2.0,US,21.0,88.516,Female,,1
31197375,23.0,13.0,8.93056768497759,178.0,8.0,6.0,US,14.0,136.195,Male,,1
31197595,14.0,4.0,7.0,187.5,7.0,4.0,US,10.0,106.003,Male,,1
31197717,19.0,6.0,6.0,195.5,10.0,4.0,US,11.0,117.274,Female,,1
31199988,16.0,19.0,6.0,212.0,9.0,8.0,US,14.0,113.558,Female,,1
31204437,15.0,6.0,6.0,198.5,10.0,3.0,AU,11.0,112.317,Female,,1
31204453,14.0,9.0,4.0,248.0,8.0,3.0,US,10.0,99.499,Female,,1
31204561,15.0,9.0,4.0,194.0,8.0,4.0,US,13.0,106.291,Male,,1
31205589,16.0,7.0,8.0,227.0,9.0,2.0,CA,18.0,117.931,Female,,1
31206296,12.0,6.0,5.0,248.0,7.0,3.0,US,7.0,87.844, ,,1
31206434,24.0,15.0,8.0,201.5,9.0,4.0,US,19.0,132.422,Male,,1
31207452,18.0,11.0,6.0,175.5,7.0,4.0,US,21.0,110.007,Male,,1
31208129,21.0,3.0,7.0,242.5,8.0,4.0,CA,21.0,107.562,Male,,1
31211165,22.0,9.0,5.0,223.5,9.0,4.0,US,12.0,114.916,Female,,1
31214693,10.0,7.0,5.0,229.5,9.0,8.0,US,23.0,94.264,Female,,1
31215032,18.0,3.0,6.0,222.5,8.0,3.0,AU,14.0,107.104,Male,,1
31215117,5.0,4.0,4.0,385.0825369944426,7.0,3.0,US,15.0,104.025,Female,,1
31216732,11.0,3.0,6.0,242.0,9.0,4.0,US,7.0,104.744,Female,,1
31216983,25.0,6.0,6.0,202.5,8.0,4.0,US,9.0,120.08,Male,,1
31218821,25.0,19.96618525110605,6.0,196.0,8.0,8.0,US,12.0,132.777,Male,,1
31219586,16.0,3.0,7.0,207.0,11.0,5.0,US,13.0,110.575,Male,,1
31221014,16.0,7.0,7.0,190.0,7.0,3.0,CA,21.0,104.025,Female,,1
31222169,19.0,12.0,6.0,236.0,8.0,6.0,US,8.0,112.317,Female,,1
31222290,18.0,16.0,6.0,210.0,10.0,6.0,US,10.0,128.492,Male,,1
31222305,13.0,13.0,7.0,247.0,8.0,4.0,US,12.0,105.377,Female,,1
31225772,17.0,11.0,7.0,228.0,9.0,4.0,US,11.0,119.094,Male,,1
31226292,12.0,2.0,7.0,216.0,8.0,6.0,US,14.0,104.887,Female,,1
31226529,13.0,7.0,6.0,194.0,8.0,2.0,CA,11.0,106.291,Male,,1
31226851,12.0,9.0,7.0,223.0,10.0,4.0,US,8.0,118.805,Female,,1
31227192,17.0,7.0,5.0,234.5,9.0,4.0,CA,11.0,105.037,Male,,1
31227428,7.0,4.0,6.0,220.5,9.0,4.0,CA,17.0,94.415,Female,,1
31227870,24.0,6.0,7.0,197.5,7.0,8.0,US,13.0,121.636,Male,,1
31228093,15.0,5.0,6.0,167.0,8.0,42.43419651522588,US,16.0,108.193,Female,,1
31228753,23.0,11.0,5.0,215.5,10.0,4.0,US,7.0,123.821,Female,,1
31228943,22.0,12.0,6.0,190.5,8.0,2.0,CA,16.0,111.422,Male,,1
31228970,12.0,6.0,6.0,267.0,8.0,8.0,US,7.0,96.162,Female,,1
31229177,15.0,10.0,5.0,248.0,9.0,4.0,CA,21.0,111.267,Male,,1
31229243,15.0,10.0,6.0,284.5,8.0,6.0,US,6.0,101.12,Female,,1
31230116,25.0,17.0,7.0,221.0,9.0,7.0,US,13.0,133.535,Female,,1
31231136,22.0,19.0,6.0,222.5,9.0,9.0,US,23.0,127.26, ,,1
31231256,25.0,14.0,7.0,231.5,7.0,4.0,US,21.0,120.08,Female,,1
31231554,20.0,2.0,6.0,190.0,7.0,9.0,US,14.0,103.27, ,,1
31232680,13.0,5.0,3.0,241.5,9.0,3.0,US,23.0,86.883,Female,,1
31233089,14.0,13.0,6.0,186.5,9.0,2.0,US,8.0,114.426,Female,,1
31233379,23.0,7.0,6.0,265.0,7.0,5.0,US,19.0,104.31,Female,,1
31234679,14.0,5.0,4.0,254.5,8.0,3.0,US,13.0,92.56,Female,,1
31236712,17.0,8.0,6.0,219.0,9.0,6.0,US,21.0,112.317,Male,,1
31237412,20.0,4.0,5.0,235.0,7.0,6.0,US,22.0,98.428,Female,,1
31239357,15.0,6.0,5.0,295.0,8.0,4.0,US,18.0,91.775,Male,,1
31240108,16.0,8.0,5.0,230.5,9.0,4.0,US,14.0,106.944,Female,,1
31241545,12.0,8.0,4.0,209.0,6.0,4.0,US,13.0,85.472,Male,,1
31242017,13.0,9.0,6.0,202.0,7.0,6.0,CA,12.0,102.244,Female,,1
31243267,11.0,4.0,5.0,230.0,8.0,6.0,US,19.0,98.571,Female,,1
31245364,18.0,10.0,6.0,210.5,8.0,6.0,US,10.0,107.879,Female,,1
31245670,20.0,18.0,6.0,204.5,8.0,2.0,US,16.0,123.602,Male,,1
31246798,16.0,17.0,5.0,217.5,8.0,4.0,US,8.0,110.123,Female,,1
31248448,11.0,7.0,5.0,215.0,8.0,42.43419651522588,US,10.0,103.12,Female,,1
31250095,11.0,8.0,5.0,258.0,9.0,8.0,US,11.0,97.053,Female,,1
31250318,16.0,10.0,7.0,194.0,8.0,9.0,US,14.0,119.684, ,,1
31250585,20.0,5.0,7.0,169.5,8.0,3.0,US,12.0,113.284,Male,,1
31251206,17.0,3.0,5.0,217.5,7.0,4.0,US,17.0,93.349,Female,,1
31253477,19.0,1.0,5.0,205.5,8.0,2.0,US,16.0,95.274,Male,,1
31255459,19.0,10.0,7.0,317.0,10.0,2.0,US,17.0,115.512,Male,,1
31258155,24.0,16.0,8.0,232.0,10.0,4.0,US,23.0,139.987,Male,,1
31261524,10.0,4.0,3.0,348.0,7.0,3.0,US,22.0,74.558,Male,,1
31262577,13.0,9.0,7.0,208.5,9.0,6.0,CA,20.0,119.684,Female,,1
31262775,15.0,4.0,4.0,197.0,9.0,4.0,US,20.0,91.919,Male,,1
31263500,20.0,15.0,8.93056768497759,191.0,8.0,4.0,US,13.0,130.196,Male,,1
31267626,15.0,6.0,6.0,246.5,8.0,4.0,US,11.0,99.0,Female,,1
31268346,10.0,5.0,8.0,219.5,10.0,4.0,US,0.0,123.404,Male,,1
31269459,17.0,8.0,6.0,206.0,8.0,2.0,US,13.0,110.123,Female,,1
31270826,13.0,4.0,5.0,197.5,9.0,3.0,US,20.0,106.003,Female,,1
31271724,20.0,11.0,8.0,221.0,8.0,5.0,CA,21.0,125.757,Female,,1
31272574,14.0,8.0,5.0,233.0,9.0,6.0,US,17.0,106.458,Female,,1
31273200,15.0,6.0,6.0,243.5,9.0,6.0,US,10.0,99.342,Female,,1
31274879,18.0,11.0,6.0,231.0,8.0,3.0,US,14.0,107.385,Male,,1
31277828,21.0,14.0,7.0,212.0,9.0,4.0,US,12.0,125.621,Male,,1
31280554,11.0,8.0,6.0,308.0,7.0,4.0,US,2.0,92.225,Female,,1
31281410,21.0,8.0,8.0,220.0,9.0,3.0,AU,6.0,123.821,Male,,1
31282056,11.0,14.0,5.0,210.0,8.0,6.0,US,11.0,103.426,Female,,1
31282125,12.0,11.0,6.0,186.5,8.0,4.0,US,2.0,111.817,Female,,1
31282473,12.0,5.0,6.0,201.5,10.0,4.0,US,18.0,105.519,Male,,1
31283755,16.0,5.0,6.0,220.5,7.0,5.0,AU,20.0,102.547,Female,,1
31285445,10.0,5.0,6.0,209.0,10.0,4.0,AU,7.0,102.082,Male,,1
31286912,11.0,6.0,6.0,230.0,7.0,4.0,US,21.0,97.053,Female,,1
31287553,20.0,11.0,5.0,241.0,8.0,8.0,AU,21.0,104.744,Male,,1
31288675,5.0,3.0,3.0,273.0,8.0,1.0,US,22.0,72.215,Male,,1
31289085,17.0,12.0,5.0,249.5,9.0,8.0,US,10.0,107.253,Male,,1
31291176,23.0,10.0,5.0,190.5,9.0,6.0,US,12.0,116.797,Male,,1
31294369,7.0,10.0,7.0,323.0,9.0,4.0,US,5.0,93.502,Male,,1
31294652,13.0,2.0,5.0,219.5,8.0,3.0,US,15.0,95.91,Female,,1
31294745,10.0,3.0,4.0,265.0,7.0,2.0,US,7.0,74.749,Female,,1
31295067,16.0,7.0,5.0,272.0,7.0,8.0,US,15.0,98.428,Female,,1
31295872,13.0,2.0,5.0,215.0,8.0,4.0,US,11.0,92.842,Female,,1
31298002,13.0,1.0,5.0,254.5,8.0,8.0,US,21.0,83.03,Female,,1
31298182,19.0,13.0,6.0,191.0,10.0,6.0,US,17.0,133.535,Male,,1
31298853,16.0,10.0,4.0,224.5,8.0,3.0,CA,7.0,102.704,Female,,1
31299328,13.0,11.0,5.0,217.0,10.0,4.0,US,22.0,113.912,Female,,1
31299667,9.0,6.0,4.0,299.5,8.0,3.0,US,8.0,85.114,Female,,1
31300769,12.0,3.0,6.0,204.5,7.0,2.0,US,18.0,97.684,Female,,1
31301293,13.0,7.0,5.0,220.5,9.0,9.0,US,18.0,100.223, ,,1
31301460,18.0,10.0,7.0,192.0,8.0,3.0,US,12.0,119.901,Male,,1
31301497,20.0,7.0,7.0,190.5,9.0,4.0,US,12.0,122.641,Male,,1
31302801,18.0,8.0,5.0,214.0,9.0,4.0,US,15.0,106.616,Female,,1
31303748,18.0,14.0,7.0,219.0,11.227069899514916,4.0,US,9.0,134.637,Male,,1
31303798,10.0,2.0,4.0,268.5,9.0,3.0,US,13.0,81.071,Female,,1
31304420,13.0,10.0,6.0,190.0,10.0,2.0,US,9.0,115.845,Male,,1
31305831,26.0,13.0,8.0,200.5,10.0,4.0,US,9.0,139.209,Male,,1
31306338,12.0,7.0,6.0,186.0,7.0,4.0,US,14.0,97.196,Female,,1
31308116,9.0,6.0,6.0,211.0,8.0,1.0,US,17.0,96.584,Male,,1
31308546,13.0,11.0,7.0,253.0,8.0,4.0,US,16.0,113.284,Male,,1
31309195,21.0,10.0,5.0,199.0,8.0,4.0,US,19.0,104.455,Female,,1
31310739,11.0,14.0,6.0,230.5,9.0,4.0,US,12.0,113.114,Female,,1
31310787,14.0,8.0,6.0,218.0,9.0,9.0,US,18.0,111.422, ,,1
31314341,13.0,4.0,4.0,188.5,9.0,4.0,US,14.0,101.295,Female,,1
31316903,16.0,9.0,6.0,214.0,9.0,4.0,CA,11.0,118.072,Male,,1
31318410,13.0,6.0,7.0,279.5,9.0,9.0,US,8.0,105.208, ,,1
31319493,16.0,8.0,6.0,208.0,9.0,3.0,US,21.0,110.123,Female,,1
31320497,12.0,1.0,5.0,208.0,7.0,4.0,US,7.0,82.862,Male,,1
31320509,15.0,7.0,5.0,190.5,10.0,4.0,US,15.0,110.007,Female,,1
31322143,14.0,8.0,8.93056768497759,170.0,9.0,4.0,US,11.0,130.697,Male,,1
31324237,16.0,13.0,3.0,245.5,8.0,5.0,US,16.0,95.621,Female,,1
31324782,10.0,13.0,5.0,237.0,9.0,3.0,US,14.0,107.385,Male,,1
31324946,18.0,7.0,5.0,213.5,10.0,4.0,US,7.0,110.259,Female,,1
31325141,14.0,3.0,4.0,241.5,8.0,2.0,US,10.0,86.593,Female,,1
31325532,13.0,4.0,4.0,202.5,7.0,4.0,US,11.0,87.194,Male,,1
31325945,6.0,5.0,4.0,186.0,7.0,9.0,US,6.0,91.919, ,,1
31327159,19.0,9.0,6.0,202.5,8.0,3.0,US,10.0,110.575,Male,,1
31327794,9.0,6.0,5.0,217.5,8.0,3.0,US,6.0,88.953,Female,,1
31328728,12.0,9.0,3.0,222.0,6.0,2.0,US,9.0,78.844,Male,,1
31329557,19.0,6.0,4.0,223.0,9.0,4.0,US,17.0,104.887,Female,,1
31330221,16.0,9.0,4.0,252.0,8.0,6.0,US,18.0,95.91,Female,,1
31331511,13.0,1.0,5.0,239.0,8.0,7.0,US,19.0,83.244,Female,,1
31331811,16.0,10.0,7.0,243.0,9.0,4.0,US,13.0,110.575,Male,,1
31332108,16.0,7.0,4.0,233.5,8.0,4.0,US,15.0,93.969,Male,,1
31333290,19.0,7.0,5.0,260.5,8.0,4.0,US,10.0,103.711,Female,,1
31336225,12.0,3.0,6.0,227.5,7.0,2.0,CA,10.0,92.56,Female,,1
31337802,27.0,17.0,7.0,245.5,11.0,4.0,US,20.0,138.492,Male,,1
31338683,9.0,9.0,5.0,249.0,9.0,3.0,US,16.0,101.752,Female,,1
31339031,9.0,11.0,4.0,206.0,8.0,4.0,CA,10.0,96.445,Female,,1
31340498,19.0,17.0,7.0,196.0,8.0,5.0,CA,22.0,130.196,Male,,1
31342294,9.0,7.0,5.0,196.5,10.0,3.0,US,12.0,105.037,Male,,1
31342310,11.0,11.0,6.0,216.0,9.0,3.0,US,13.0,109.147,Female,,1
31345419,17.0,11.0,6.0,230.0,8.0,5.0,US,17.0,108.989,Female,,1
31345450,9.0,2.0,5.0,273.5,8.0,6.0,US,7.0,76.184,Male,,1
31345765,14.0,6.0,6.0,186.5,7.0,2.0,CA,21.0,104.887,Male,,1
31346081,9.0,3.0,3.0,249.0,7.0,5.0,US,8.0,77.223,Male,,1
31348106,11.0,8.0,6.0,176.5,10.0,9.0,NZ,9.0,122.285,Female,,1
31349293,19.0,16.0,6.0,254.5,9.0,4.0,US,15.0,116.496,Female,,1
31349584,18.0,5.0,7.0,229.5,9.0,2.0,US,17.0,104.025,Female,,1
31349744,16.0,7.0,7.0,257.5,9.0,3.0,US,14.0,106.796,Female,,1
31350086,6.0,9.0,5.0,222.5,6.0,2.0,CA,17.0,87.194,Male,,1
31350572,17.0,11.0,7.0,215.5,9.0,6.0,US,22.0,107.562,Male,,1
31352162,15.0,7.0,5.0,208.0,9.0,3.0,CA,20.0,104.166,Female,,1
31353338,12.0,6.0,5.0,304.0,7.0,7.0,US,15.0,84.196,Male,,1
31353695,16.0,5.0,6.0,187.5,8.0,6.0,US,9.0,107.732,Male,,1
31353869,17.0,13.0,6.0,234.0,8.0,4.0,US,17.0,106.458,Female,,1
31353905,10.0,5.0,6.0,312.5,8.0,4.0,US,11.0,90.859,Male,,1
31356562,21.0,9.0,6.0,202.0,7.0,4.0,US,16.0,102.704,Female,,1
31357408,13.0,8.0,4.0,288.5,8.0,2.0,US,21.0,82.68,Female,,1
31357776,4.0,6.0,6.0,229.5,8.0,2.0,US,20.0,87.674,Male,,1
31358247,10.0,3.0,3.0,290.5,7.0,3.0,CA,15.0,65.246,Female,,1
31358511,18.0,6.0,4.0,229.5,8.0,4.0,US,14.0,104.744,Female,,1
31358885,15.0,5.0,7.0,203.5,7.0,4.0,US,22.0,104.31,Male,,1
31359851,15.0,12.0,7.0,211.5,9.0,5.0,US,23.0,118.805,Male,,1
31360571,18.0,10.0,6.0,186.0,8.0,6.0,US,10.0,116.016,Female,,1
31360580,8.0,3.0,6.0,240.5,9.0,3.0,CA,17.0,90.515,Female,,1
31363059,12.0,5.0,5.0,240.0,8.0,2.0,AU,12.0,94.105,Female,,1
31363406,18.0,8.0,7.0,222.0,8.0,3.0,CA,9.0,111.088,Female,,1
31365664,17.0,9.0,6.0,216.5,9.0,4.0,US,11.0,116.797,Male,,1
31366396,20.0,11.0,7.0,164.5,9.0,4.0,US,17.0,131.232,Female,,1
31367390,18.0,10.0,5.0,211.5,8.0,5.0,AU,16.0,108.989,Female,,1
31368340,21.0,12.0,5.0,234.0,8.0,6.0,US,21.0,108.041,Female,,1
31369077,22.0,10.0,6.0,218.5,8.0,3.0,US,19.0,117.764,Male,,1
31370415,24.0,14.0,6.0,200.0,9.0,2.0,US,15.0,123.199,Male,,1
31371437,13.0,14.0,5.0,268.5,9.0,4.0,US,11.0,102.383,Female,,1
31372252,16.0,13.0,5.0,183.5,9.0,4.0,US,10.0,110.123,Male,,1
31372635,19.0,11.0,7.0,173.0,9.0,3.0,US,15.0,125.757,Male,,1
31372823,17.0,8.0,4.0,235.5,7.0,8.0,US,11.0,98.278,Female,,1
31376991,19.0,7.0,6.0,204.0,9.0,7.0,AU,16.0,112.162,Female,,1
31378662,13.0,4.0,5.0,270.5,8.0,3.0,CA,10.0,92.56,Male,,1
31379239,18.0,12.0,7.0,197.0,8.0,6.0,NZ,16.0,121.178,Male,,1
31379719,16.0,9.0,6.0,261.5,7.0,5.0,US,9.0,102.704,Male,,1
31382595,21.0,9.0,6.0,286.5,7.0,4.0,US,21.0,99.0,Female,,1
31382936,19.0,11.0,5.0,188.5,9.0,6.0,US,21.0,120.797,Female,,1
31383518,8.0,8.0,7.0,269.5,8.0,2.0,US,20.0,101.448,Male,,1
31383796,11.0,7.0,6.0,172.0,8.0,2.0,CA,0.0,106.944,Male,,1
31384846,17.0,12.0,6.0,199.0,9.0,4.0,US,15.0,128.684,Male,,1
31385798,19.0,7.0,7.0,206.5,7.0,3.0,US,10.0,102.082,Female,,1
31386230,14.0,7.0,5.0,162.0,9.0,4.0,US,19.0,115.845,Male,,1
31386389,11.0,9.0,5.0,207.5,8.0,3.0,US,0.0,105.841,Female,,1
31387361,16.0,9.0,7.0,210.0,8.0,6.0,US,17.0,99.342,Male,,1
31388506,15.0,6.0,7.0,178.0,8.0,4.0,US,13.0,116.016,Female,,1
31391323,16.0,11.0,6.0,219.0,9.0,4.0,US,11.0,117.583,Female,,1
31394243,12.0,9.0,6.0,190.0,8.0,4.0,US,13.0,116.496,Female,,1
31396322,12.0,6.0,7.0,319.0,8.0,4.0,US,6.0,97.511,Male,,1
31396488,12.0,11.0,8.0,217.5,11.0,4.0,US,21.0,123.821,Male,,1
31396496,22.0,7.0,5.0,184.5,9.0,3.0,US,16.0,112.965,Male,,1
31397207,16.0,5.0,5.0,225.5,8.0,4.0,US,16.0,104.025,Male,,1
31398092,23.0,15.0,6.0,189.5,7.0,3.0,US,1.0,118.498,Male,,1
31399818,12.0,4.0,5.0,199.5,9.0,4.0,US,21.0,98.854,Male,,1
31399878,12.0,1.0,3.0,260.5,8.0,2.0,US,6.0,80.553,Male,,1
31402756,11.0,5.0,8.93056768497759,170.5,8.0,1.0,AU,16.0,119.363,Male,,1
31403780,25.0,10.0,7.0,196.0,10.0,5.0,AU,23.0,138.651,Male,,1
31407075,16.0,11.0,6.0,228.0,8.0,4.0,CA,8.0,109.764,Female,,1
31408142,17.0,4.0,7.0,233.0,8.0,4.0,US,12.0,111.422,Male,,1
31409124,20.0,13.0,7.0,242.0,8.0,4.0,US,9.0,118.364,Male,,1
31410059,11.0,5.0,6.0,218.0,7.0,4.0,US,13.0,90.334,Male,,1
31410104,19.0,11.0,4.0,246.5,9.0,4.0,US,12.0,102.244,Male,,1
31410478,22.0,8.0,6.0,162.5,9.0,3.0,US,17.0,122.474,Male,,1
31414214,23.0,6.0,6.0,219.5,8.0,5.0,US,9.0,114.59,Male,,1
31415135,11.0,3.0,5.0,224.5,7.0,3.0,US,20.0,79.906,Male,,1
31415695,13.0,8.0,6.0,216.0,7.0,7.0,US,15.0,99.644,Female,,1
31415896,13.0,8.0,5.0,201.5,9.0,6.0,US,13.0,103.426,Female,,1
31416494,4.0,7.0,5.0,277.0,7.0,5.0,US,10.0,81.207,Female,,1
31417963,11.0,6.0,5.0,301.0,8.0,3.0,US,15.0,85.633,Female,,1
31418670,11.0,5.0,4.0,246.5,7.0,4.0,US,9.0,88.188,Female,,1
31418759,7.0,2.0,6.0,244.5,8.0,8.0,US,19.0,91.312,Female,,1
31420012,20.0,7.0,5.0,242.5,9.0,4.0,US,11.0,105.377,Male,,1
31421199,12.0,13.0,5.0,252.0,8.0,5.0,US,9.0,99.342,Female,,1
31423001,7.0,7.0,3.0,239.5,6.0,4.0,US,12.0,63.636,Female,,1
31423531,15.0,10.0,6.0,218.0,9.0,9.0,US,17.0,105.519, ,,1
31423568,20.0,13.0,6.0,238.0,7.0,6.0,US,15.0,111.267,Female,,1
31424171,13.0,13.0,7.0,184.5,9.0,4.0,US,19.0,119.224,Female,,1
31424526,25.0,7.0,6.0,193.5,8.0,8.0,US,14.0,118.805,Female,,1
31424777,15.0,8.0,6.0,176.5,8.0,6.0,US,5.0,108.505,Male,,1
31425298,18.0,17.0,7.0,228.0,9.0,4.0,US,16.0,121.323,Female,,1
31425380,8.0,5.0,5.0,241.0,7.0,4.0,US,18.0,82.862,Female,,1
31425459,14.0,8.0,6.0,211.0,8.0,5.0,CA,12.0,108.836,Male,,1
31425774,6.0,8.0,5.0,243.5,8.0,8.0,US,2.0,94.975,Female,,1
31426263,14.0,9.0,7.0,179.0,8.0,5.0,US,21.0,114.916,Female,,1
31427834,12.0,4.0,6.0,239.5,6.0,4.0,CA,11.0,84.787,Female,,1
31429132,20.0,6.0,5.0,385.0825369944426,9.0,9.0,US,8.0,104.025, ,,1
31429225,16.0,9.0,6.0,233.0,8.0,7.0,US,8.0,107.385,Female,,1
31429276,21.0,2.0,6.0,227.0,9.0,4.0,US,12.0,104.31,Male,,1
31430185,23.0,15.0,6.0,215.5,7.0,4.0,US,14.0,119.363,Female,,1
31431455,15.0,10.0,4.0,174.5,7.0,3.0,US,10.0,106.458,Female,,1
31433265,17.0,6.0,5.0,385.0825369944426,8.0,4.0,CA,23.0,104.025,Male,,1
31433371,11.0,5.0,6.0,176.5,8.0,3.0,US,22.0,106.796,Female,,1
31433429,20.0,4.0,6.0,177.5,9.0,4.0,US,8.0,118.219,Male,,1
31433608,17.0,11.0,6.0,263.0,8.0,4.0,US,12.0,101.594,Female,,1
31434584,16.0,9.0,6.0,221.0,8.0,6.0,US,11.0,110.123,Female,,1
31434740,17.0,2.0,6.0,204.5,9.0,3.0,US,23.0,102.244,Female,,1
31434921,21.0,19.96618525110605,7.0,283.5,10.0,3.0,US,9.0,128.492,Male,,1
31435520,9.0,15.0,7.0,168.0,9.0,4.0,US,15.0,128.224,Female,,1
31435745,18.0,11.0,6.0,152.5,9.0,4.0,US,10.0,123.067,Female,,1
31436637,13.0,3.0,5.0,385.0825369944426,8.0,8.0,US,16.0,104.025, ,,1
31436883,12.0,6.0,6.0,288.0,10.0,3.0,US,20.0,96.162,Female,,1
31437046,12.0,6.0,7.0,236.0,8.0,4.0,US,13.0,102.983,Female,,1
31442140,15.0,12.0,6.0,178.5,9.0,1.0,CA,14.0,121.952,Male,,1
31442753,13.0,10.0,4.0,279.0,6.0,7.0,US,11.0,80.892,Female,,1
31442933,22.0,6.0,5.0,174.0,8.0,4.0,US,20.0,113.72,Male,,1
31443203,14.0,11.0,6.0,181.0,9.0,4.0,US,15.0,112.456,Male,,1
31443466,13.0,9.0,5.0,212.5,8.0,3.0,US,6.0,106.944,Female,,1
31443530,14.0,8.0,6.0,235.5,9.0,4.0,US,9.0,102.983,Male,,1
31444080,16.0,6.0,5.0,281.5,7.0,6.0,CA,8.0,93.969,Female,,1
31445314,9.0,12.0,8.0,191.0,8.0,2.0,US,14.0,116.183,Male,,1
31445512,10.0,2.0,6.0,257.5,8.0,2.0,US,14.0,90.698,Female,,1
31446884,18.0,5.0,6.0,230.0,7.0,3.0,US,8.0,101.594,Male,,1
